Country,Year,Avg Female BMI,Avg Male BMI,Kilocalories Per Day
India,1982,20.49665,21.00317,2083.27
India,1981,20.48859,21.04581,2076.24
India,1980,20.48016,21.09132,1990.72
Indonesia,1989,20.99516,20.29108,2618.91
Indonesia,1988,20.87595,20.23084,2599.35
Indonesia,1995,21.65178,20.76345,2584.48
Indonesia,1996,21.78945,20.85661,2582.31
Indonesia,2006,22.78184,21.64688,2539.76
Indonesia,2007,22.8804,21.74807,2538.42
Indonesia,1997,21.91282,20.94721,2535.51
Indonesia,2004,22.59065,21.46416,2527.52
Indonesia,2005,22.68538,21.55427,2527.43
Indonesia,1998,22.01232,21.01366,2523.15
Indonesia,1994,21.51758,20.66926,2508.53
Indonesia,1999,22.11043,21.07734,2508
Indonesia,2003,22.49796,21.37829,2506.65
Indonesia,2002,22.40431,21.29583,2506.63
Indonesia,1987,20.76708,20.17621,2501.33
Indonesia,2000,22.21378,21.14825,2498.5
Indonesia,1993,21.40118,20.57903,2463.82
Indonesia,1986,20.66597,20.12761,2450.5
Indonesia,2001,22.30853,21.22,2447.46
Indonesia,1992,21.29008,20.49719,2445
Indonesia,1985,20.56844,20.07793,2416.09
Indonesia,1984,20.47609,20.03233,2400.8
Indonesia,1991,21.18213,20.41887,2379.08
Indonesia,1983,20.37726,19.98318,2372.3
Indonesia,1990,21.0856,20.35126,2356.46
Indonesia,1982,20.28468,19.94077,2307.95
Indonesia,1981,20.19454,19.90366,2302.09
Indonesia,1980,20.08369,19.85723,2219.7
Iran,2004,26.48876,25.05111,3107.57
Iran,1999,25.61132,24.78711,3084.67
Iran,1997,25.27364,24.61608,3083.38
Iran,1993,24.65179,24.19475,3082.16
Iran,2001,25.9515,24.90839,3079.89
Iran,2005,26.68205,25.11463,3075.12
Iran,2000,25.7761,24.85189,3065.28
Iran,1998,25.44013,24.70879,3053.16
Iran,2002,26.13108,24.96062,3045.16
Iran,2007,27.04876,25.24163,3043.61
Iran,1994,24.79801,24.30065,3042.03
Iran,2003,26.29888,24.99582,3041.56
Iran,1996,25.10716,24.51378,3033.05
Iran,1992,24.50362,24.09265,3028.87
Iran,2006,26.86079,25.17429,3008.39
Iran,1995,24.9448,24.40843,3004.95
Iran,1991,24.35892,23.99346,2964.27
Iran,1990,24.23397,23.90194,2911.81
Iran,1989,24.11676,23.81757,2886.73
Iran,1987,23.96741,23.70826,2797.85
Iran,1983,23.63607,23.4015,2767.52
Iran,1984,23.72762,23.49059,2728.87
Iran,1981,23.45734,23.23424,2725.85
Iran,1986,23.89237,23.64439,2716.38
Iran,1982,23.53943,23.31364,2705.19
Iran,1985,23.81573,23.57426,2705.13
Iran,1988,24.02805,23.75791,2703.08
Iran,1980,23.38494,23.16184,2670.72
Ireland,1999,25.91734,26.86328,3725.87
Ireland,2000,26.01992,26.96904,3724.3
Ireland,2001,26.11248,27.07264,3721.7
Ireland,1998,25.81624,26.76096,3687.58
Ireland,1997,25.71555,26.65412,3686.84
Ireland,1992,25.32398,26.25085,3635.83
Ireland,1990,25.18462,26.1214,3635.74
Ireland,1982,24.76923,25.86538,3615.28
Ireland,2007,26.55051,27.57676,3612.26
Ireland,1996,25.60597,26.54485,3611.93
Ireland,1986,24.96628,25.95512,3611.38
Ireland,1989,25.10936,26.06396,3601.07
Ireland,1991,25.24949,26.18222,3595.61
Ireland,1988,25.05364,26.02015,3594.66
Ireland,1980,24.64401,25.80942,3591.76
Ireland,2003,26.26714,27.2638,3590.91
Ireland,1987,25.00902,25.98481,3589.32
Ireland,1994,25.45621,26.38027,3582.18
Ireland,2002,26.19135,27.17342,3576.78
Ireland,1985,24.9116,25.92826,3571.53
Ireland,1981,24.70269,25.83961,3561.25
Ireland,2006,26.46677,27.48572,3552.36
Ireland,1983,24.81401,25.88202,3547.45
Ireland,2004,26.33215,27.34373,3546.08
Ireland,1993,25.38683,26.31231,3540.91
Ireland,1984,24.86197,25.90272,3537.85
Ireland,1995,25.52618,26.45337,3517.4
Ireland,2005,26.38735,27.41975,3432.74
Israel,2002,26.72752,26.49152,3633.97
Israel,2005,27.02522,26.81523,3573.01
Israel,2003,26.82138,26.59689,3572.9
Israel,2004,26.92631,26.7023,3556.88
Israel,2001,26.62367,26.3781,3545.13
Israel,2007,27.20526,27.02232,3527.47
Israel,2006,27.115,26.91824,3518.8
Israel,2000,26.51968,26.2625,3494.42
Israel,1997,26.1943,25.94161,3470.05
Israel,1996,26.08817,25.83036,3467.63
Israel,1998,26.3075,26.04805,3459.24
Israel,1999,26.41591,26.15018,3433.19
Israel,1995,25.97347,25.71673,3432.2
Israel,1987,25.06978,25.10475,3430.91
Israel,1992,25.64972,25.45771,3430.71
Israel,1991,25.52754,25.37606,3406.99
Israel,1990,25.41266,25.30622,3386.64
Israel,1993,25.75496,25.53842,3371.78
Israel,1988,25.18365,25.17435,3349.6
Israel,1986,24.94517,25.04481,3343.44
Israel,1989,25.29896,25.23233,3330
Israel,1994,25.85804,25.61811,3325.1
Israel,1985,24.82734,24.9897,3305.15
Israel,1982,24.53694,24.84701,3274.37
Israel,1983,24.63067,24.8947,3261.42
Israel,1984,24.72481,24.94352,3245.7
Israel,1981,24.45183,24.79572,3130.37
Israel,1980,24.37255,24.76857,3083.84
Italy,2000,24.76417,25.94303,3709.34
Italy,2004,24.77988,26.19245,3705.92
Italy,2002,24.76686,26.05786,3692.68
Italy,2001,24.76624,25.99564,3690.81
Italy,1999,24.7621,25.89138,3689.31
Italy,2003,24.76955,26.11983,3675.11
Italy,2005,24.78507,26.26249,3674.63
Italy,1998,24.76559,25.84628,3662.95
Italy,2006,24.78846,26.33693,3649.35
Italy,2007,24.78988,26.40849,3645.65
Italy,1991,24.87936,25.57722,3628.71
Italy,1980,25.20628,25.4106,3597.93
Italy,1990,24.88329,25.53778,3573.58
Italy,1997,24.7704,25.80452,3564.36
Italy,1996,24.78413,25.77075,3543.88
Italy,1989,24.90226,25.50611,3538.96
Italy,1992,24.86551,25.61943,3528.26
Italy,1988,24.92167,25.48011,3523.85
Italy,1987,24.94447,25.45918,3506.16
Italy,1981,25.17796,25.41417,3505.94
Italy,1986,24.97043,25.44088,3487.51
Italy,1995,24.79927,25.73105,3486.04
Italy,1994,24.81607,25.69556,3470
Italy,1993,24.83627,25.6544,3458.48
Italy,1985,25.00363,25.43023,3406.99
Italy,1984,25.04221,25.42456,3400.97
Italy,1982,25.13606,25.41974,3387.19
Italy,1983,25.08761,25.42467,3353.66
Jamaica,2007,27.1298,23.91519,2851.57
Jamaica,2006,27.03315,23.82337,2846.5
Jamaica,2005,26.93054,23.73732,2844.1
Jamaica,2003,26.74787,23.56227,2836.86
Jamaica,2001,26.55815,23.40351,2827.79
Jamaica,2002,26.64816,23.48137,2820.1
Jamaica,2004,26.83194,23.64944,2812.2
Jamaica,2000,26.45429,23.32343,2748.77
Jamaica,1999,26.36306,23.25101,2738.57
Jamaica,1998,26.26252,23.17743,2720.36
Jamaica,1994,25.82132,22.89494,2713.65
Jamaica,1996,26.05993,23.03603,2712.89
Jamaica,1997,26.16098,23.10743,2699.79
Jamaica,1995,25.93828,22.9611,2680.34
Jamaica,1980,24.70224,22.33166,2651.21
Jamaica,1987,25.136,22.53213,2622.18
Jamaica,1984,24.93347,22.44398,2606.8
Jamaica,1989,25.31608,22.61526,2603.1
Jamaica,1993,25.70029,22.82344,2602.4
Jamaica,1981,24.75886,22.35883,2584.13
Jamaica,1986,25.05218,22.49161,2567.53
Jamaica,1988,25.22088,22.57322,2544.43
Jamaica,1985,24.98664,22.46556,2533.55
Jamaica,1990,25.40459,22.65921,2531.47
Jamaica,1983,24.86046,22.4151,2528.04
Jamaica,1992,25.58586,22.75759,2516.23
Jamaica,1982,24.80472,22.38478,2516.03
Jamaica,1991,25.49028,22.70581,2467.41
Japan,1989,21.59401,22.31904,2946.6
Japan,1996,21.8704,22.7845,2940.22
Japan,1990,21.64526,22.36753,2925.94
Japan,1997,21.89343,22.86718,2922.13
Japan,1992,21.73106,22.48151,2920.25
Japan,1988,21.54149,22.27578,2919.2
Japan,1991,21.6902,22.42054,2911.41
Japan,1994,21.80507,22.62295,2909.43
Japan,1995,21.83871,22.70061,2904.89
Japan,1993,21.76744,22.54894,2903.62
Japan,2000,21.91883,23.07719,2879.27
Japan,1999,21.90718,23.00911,2875.33
Japan,1987,21.49644,22.23754,2874.03
Japan,1998,21.90258,22.93991,2872.7
Japan,2001,21.92787,23.13928,2868.37
Japan,1986,21.45969,22.20966,2852.36
Japan,1985,21.43187,22.18911,2839.97
Japan,2002,21.92321,23.19359,2835.6
Japan,2004,21.90982,23.29598,2830.58
Japan,2003,21.91846,23.24493,2826.57
Japan,2005,21.89999,23.34532,2820.88
Japan,2007,21.88134,23.44693,2812.14
Japan,1983,21.37698,22.15686,2807.85
Japan,1984,21.40332,22.17225,2805.77
Japan,1982,21.35073,22.1382,2792.18
Japan,2006,21.88838,23.39421,2785.53
Japan,1980,21.30785,22.1008,2777.45
Japan,1981,21.32747,22.11807,2729.26
Jordan,2007,29.20494,27.37429,3015.43
Jordan,2006,29.18836,27.2759,2981.81
Jordan,2005,29.16865,27.17381,2934.84
Jordan,2004,29.15446,27.07908,2932.42
Jordan,2003,29.1285,26.97629,2894.49
Jordan,1991,28.63333,25.88009,2881.05
Jordan,1990,28.59139,25.8005,2850.73
Jordan,2002,29.10914,26.89672,2794.33
Jordan,1992,28.68241,25.9715,2788.34
Jordan,1988,28.50283,25.64378,2765
Jordan,1993,28.73186,26.07142,2762.17
Jordan,2001,29.07225,26.80006,2750.93
Jordan,1987,28.41393,25.52928,2743.97
Jordan,1997,28.95081,26.44347,2739.38
Jordan,1985,28.18367,25.28247,2726.34
Jordan,1989,28.54372,25.72128,2721.37
Jordan,1998,28.99436,26.53386,2710.46
Jordan,1995,28.84813,26.27064,2697.47
Jordan,1986,28.30544,25.40708,2690.17
Jordan,1984,28.05407,25.15302,2674.42
Jordan,2000,29.05078,26.71033,2672.47
Jordan,1982,27.79491,24.90362,2656.94
Jordan,1981,27.66532,24.77498,2654.75
Jordan,1994,28.78722,26.17154,2653.7
Jordan,1996,28.90162,26.35048,2651.44
Jordan,1983,27.92429,25.03078,2637.34
Jordan,1999,29.01994,26.61774,2620.97
Jordan,1980,27.53618,24.65223,2606.03
Kazakhstan,2007,26.50722,26.11979,3490.13
Kazakhstan,1994,25.74842,25.01606,3440.32
Kazakhstan,2006,26.34973,25.93951,3372.02
Kazakhstan,1993,25.73631,25.03165,3256.79
Kazakhstan,2005,26.19882,25.76711,3214.41
Kazakhstan,1997,25.72692,24.96995,3163.87
Kazakhstan,1995,25.73352,24.99333,3135.39
Kazakhstan,1996,25.72117,24.97532,3051.5
Kazakhstan,1992,25.72335,25.03312,3043.87
Kazakhstan,2004,26.06343,25.60121,3032.92
Kazakhstan,2003,25.93915,25.44805,2970.72
Kazakhstan,2002,25.82716,25.31124,2921.92
Kazakhstan,2001,25.73111,25.19051,2579.21
Kazakhstan,1998,25.69982,24.98548,2565.33
Kazakhstan,2000,25.67814,25.09305,2397.39
Kazakhstan,1999,25.66748,25.02408,2236.85
Kenya,1980,20.76415,20.31468,2310.34
Kenya,1985,21.23479,20.52727,2289.17
Kenya,1981,20.87109,20.36356,2278.98
Kenya,1982,20.97783,20.4088,2263.16
Kenya,1986,21.32499,20.57398,2235.61
Kenya,1983,21.06693,20.4523,2216.92
Kenya,1987,21.41695,20.61483,2140.54
Kenya,1999,22.38023,21.13181,2092.65
Kenya,2007,22.98678,21.51645,2089.31
Kenya,1989,21.58595,20.71295,2080.37
Kenya,1988,21.50289,20.66073,2078.68
Kenya,2006,22.91335,21.44531,2075.13
Kenya,1995,22.06846,20.96952,2066.52
Kenya,2001,22.5562,21.20768,2052.31
Kenya,2000,22.46548,21.1697,2047.85
Kenya,1984,21.13585,20.48854,2044.39
Kenya,1996,22.14283,21.00601,2041.63
Kenya,1998,22.29126,21.08762,2035.97
Kenya,1994,21.99634,20.9327,2029.63
Kenya,1997,22.21973,21.04325,2020.08
Kenya,2002,22.62218,21.24814,2018.28
Kenya,2005,22.84052,21.38233,2016.06
Kenya,2004,22.76959,21.33211,2002.36
Kenya,2003,22.69854,21.2843,2002.07
Kenya,1992,21.85332,20.85751,1982.58
Kenya,1991,21.76638,20.81422,1976.62
Kenya,1990,21.67362,20.76428,1973.37
Kenya,1993,21.92274,20.89796,1899.05
Kiribati,2007,31.10979,29.09752,2899.07
Kiribati,2006,30.90668,28.95385,2895.99
Kiribati,1980,25.92601,25.48169,2893.96
Kiribati,2005,30.70395,28.8072,2884.82
Kiribati,2004,30.49198,28.65407,2834.23
Kiribati,2002,30.05359,28.32844,2822.02
Kiribati,1981,26.0233,25.55256,2821.15
Kiribati,2001,29.81825,28.15224,2819.25
Kiribati,2003,30.27915,28.49638,2819.04
Kiribati,2000,29.58238,27.9735,2807.44
Kiribati,1999,29.33338,27.78224,2797.52
Kiribati,1998,29.07253,27.58718,2791.93
Kiribati,1982,26.12618,25.62888,2780.13
Kiribati,1995,28.34052,27.07819,2779.44
Kiribati,1996,28.56792,27.24093,2770.6
Kiribati,1997,28.80795,27.40715,2740.77
Kiribati,1983,26.2379,25.70594,2709.71
Kiribati,1993,27.9097,26.78385,2709.67
Kiribati,1992,27.6998,26.64841,2690.39
Kiribati,1994,28.12652,26.93106,2689.24
Kiribati,1991,27.50511,26.52029,2676.41
Kiribati,1984,26.36935,25.79347,2639.58
Kiribati,1985,26.50149,25.88021,2637.24
Kiribati,1986,26.64895,25.97192,2630.22
Kiribati,1987,26.79504,26.064,2615.49
Kiribati,1990,27.31808,26.39606,2592.01
Kiribati,1988,26.96652,26.17248,2583.85
Kiribati,1989,27.13286,26.27602,2524.53
"Korea, Dem. Rep.",1991,22.03079,22.31865,2378.04
"Korea, Dem. Rep.",1990,22.02563,22.28636,2375.74
"Korea, Dem. Rep.",1981,21.91753,21.84316,2311.06
"Korea, Dem. Rep.",1994,21.92378,22.32529,2275.37
"Korea, Dem. Rep.",1992,22.00946,22.33416,2259.34
"Korea, Dem. Rep.",1989,22.00896,22.24927,2237.24
"Korea, Dem. Rep.",1993,21.9813,22.3428,2225.21
"Korea, Dem. Rep.",1995,21.84261,22.2861,2221.88
"Korea, Dem. Rep.",1980,21.88833,21.79468,2210.53
"Korea, Dem. Rep.",1987,21.98722,22.15829,2184.06
"Korea, Dem. Rep.",1986,21.9683,22.10736,2183.09
"Korea, Dem. Rep.",2006,21.25542,22.00708,2176.63
"Korea, Dem. Rep.",2005,21.25917,22.00731,2175.5
"Korea, Dem. Rep.",2004,21.26556,22.00605,2157.29
"Korea, Dem. Rep.",1999,21.47626,22.08971,2134.4
"Korea, Dem. Rep.",1988,21.99191,22.2042,2132.28
"Korea, Dem. Rep.",2000,21.4123,22.06108,2130.98
"Korea, Dem. Rep.",1997,21.64485,22.17696,2130.06
"Korea, Dem. Rep.",2003,21.28272,22.00924,2125.59
"Korea, Dem. Rep.",2002,21.31523,22.02024,2125
"Korea, Dem. Rep.",1996,21.74137,22.23183,2116.42
"Korea, Dem. Rep.",1998,21.55317,22.1287,2105.19
"Korea, Dem. Rep.",2001,21.35739,22.03698,2092.52
"Korea, Dem. Rep.",2007,21.24866,22.01135,2087.04
"Korea, Dem. Rep.",1984,21.94174,22.00332,2077.4
"Korea, Dem. Rep.",1985,21.95025,22.05701,2076.81
"Korea, Dem. Rep.",1983,21.93185,21.94895,2039.24
"Korea, Dem. Rep.",1982,21.92661,21.89581,2019.8
"Korea, Rep.",1988,22.26618,22.35878,3085.74
"Korea, Rep.",2006,23.21704,23.85106,3080.53
"Korea, Rep.",2007,23.27995,23.92079,3073.71
"Korea, Rep.",1987,22.14453,22.292,3072.6
"Korea, Rep.",2005,23.14914,23.7849,3066.02
"Korea, Rep.",1989,22.38305,22.4361,3065.41
"Korea, Rep.",1999,23.17717,23.27742,3063.86
"Korea, Rep.",2000,23.13303,23.3752,3061.2
"Korea, Rep.",1997,23.21162,23.11659,3059.79
"Korea, Rep.",2004,23.08677,23.71901,3059.75
"Korea, Rep.",1996,23.1327,23.03472,3054.59
"Korea, Rep.",2001,23.09377,23.46793,3045.98
"Korea, Rep.",2002,23.08167,23.55274,3042.26
"Korea, Rep.",1980,21.32769,22.06965,3023.44
"Korea, Rep.",2003,23.0595,23.64225,3022.78
"Korea, Rep.",1995,23.08259,22.94119,3021.86
"Korea, Rep.",1992,22.67086,22.71199,3005
"Korea, Rep.",1984,21.80401,22.16327,2998.27
"Korea, Rep.",1986,22.04149,22.2322,2995.35
"Korea, Rep.",1994,22.96703,22.85881,2982.61
"Korea, Rep.",1981,21.49062,22.07588,2969.2
"Korea, Rep.",1993,22.80964,22.78586,2961.84
"Korea, Rep.",1998,23.18315,23.19187,2959.85
"Korea, Rep.",1990,22.47904,22.52903,2955.69
"Korea, Rep.",1985,21.89295,22.19934,2951.02
